"22/Jan/2023","7.85078","  33.96 ","  32.58 ","  35.96 ","  15.99 ","  122.00 ","  4.88 ","","","",""
"23/Jan/2023","7.84295","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"24/Jan/2023","7.84379","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"25/Jan/2023","7.84883","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"26/Jan/2023","7.85069","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"27/Jan/2023","7.85212","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"28/Jan/2023","7.85212","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"29/Jan/2023","7.85212","  35.02 ","  33.63 ","  35.54 ","  16.39 ","  122.00 ","  4.88 ","","","",""
"30/Jan/2023","7.84886","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  122.00 ","  4.88 ","","","",""
"31/Jan/2023","7.84855","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  122.00 ","  4.88 ","","","",""
"01/Feb/2023","7.84957","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  135.00 ","  5.40 ","","","",""
"02/Feb/2023","7.84667","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  135.00 ","  5.40 ","","","",""
"03/Feb/2023","7.84714","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  135.00 ","  5.40 ","","","",""
"04/Feb/2023","7.84714","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  135.00 ","  5.40 ","","","",""
"05/Feb/2023","7.84714","  35.66 ","  34.26 ","  36.18 ","  16.23 ","  135.00 ","  5.40 ","","","",""
"06/Feb/2023","7.84306","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"07/Feb/2023","7.84298","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"08/Feb/2023","7.84282","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"09/Feb/2023","7.84208","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"10/Feb/2023","7.83792","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"11/Feb/2023","7.83792","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"12/Feb/2023","7.83792","  34.94 ","  33.49 ","  35.29 ","  15.63 ","  135.00 ","  5.40 ","","","",""
"13/Feb/2023","7.83567","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"14/Feb/2023","7.83256","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"15/Feb/2023","7.83130","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"16/Feb/2023","7.82864","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"17/Feb/2023","7.82638","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"18/Feb/2023","7.82638","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"19/Feb/2023","7.82638","  34.23 ","  32.74 ","  33.54 ","  16.39 ","  135.00 ","  5.40 ","","","",""
"20/Feb/2023","7.81821","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"21/Feb/2023","7.82129","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"22/Feb/2023","7.81596","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"23/Feb/2023","7.81696","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"24/Feb/2023","7.81790","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"25/Feb/2023","7.81790","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"26/Feb/2023","7.81790","  33.74 ","  32.24 ","  32.14 ","  15.93 ","  135.00 ","  5.40 ","","","",""
"27/Feb/2023","7.81549","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"28/Feb/2023","7.81493","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"01/Mar/2023","7.81525","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"02/Mar/2023","7.81859","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"03/Mar/2023","7.81359","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"04/Mar/2023","7.81359","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"05/Mar/2023","7.81359","  33.33 ","  31.84 ","  31.11 ","  15.58 ","  135.00 ","  5.40 ","","","",""
"06/Mar/2023","7.81199","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"07/Mar/2023","7.80397","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"08/Mar/2023","7.80973","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"09/Mar/2023","7.80754","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"10/Mar/2023","7.80715","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"11/Mar/2023","7.80715","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"12/Mar/2023","7.80715","  33.30 ","  31.80 ","  31.00 ","  16.58 ","  135.00 ","  5.40 ","","","",""
"13/Mar/2023","7.79947","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  135.00 ","  5.40 ","","","",""
"14/Mar/2023","7.79731","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  135.00 ","  5.40 ","","","",""
"15/Mar/2023","7.79834","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  135.00 ","  5.40 ","","","",""
"16/Mar/2023","7.80412","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  115.00 ","  4.60 ","","","",""
"17/Mar/2023","7.80243","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  115.00 ","  4.60 ","","","",""
"18/Mar/2023","7.80243","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  115.00 ","  4.60 ","","","",""
"19/Mar/2023","7.80243","  33.77 ","  32.18 ","  31.01 ","  16.82 ","  115.00 ","  4.60 ","","","",""
"20/Mar/2023","7.79631","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"21/Mar/2023","7.79352","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"22/Mar/2023","7.80256","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"23/Mar/2023","7.80387","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"24/Mar/2023","7.80518","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"25/Mar/2023","7.80518","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"26/Mar/2023","7.80518","  33.04 ","  31.45 ","  30.63 ","  15.82 ","  115.00 ","  4.60 ","","","",""
"27/Mar/2023","7.79869","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"28/Mar/2023","7.79912","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"29/Mar/2023","7.80317","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"30/Mar/2023","7.80234","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"31/Mar/2023","7.80335","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"01/Apr/2023","7.80335","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"02/Apr/2023","7.80335","  33.49 ","  31.88 ","  30.01 ","  16.12 ","  115.00 ","  4.60 ","","","",""
"03/Apr/2023","7.79691","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"04/Apr/2023","7.79431","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"05/Apr/2023","7.79329","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"06/Apr/2023","7.79329","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"07/Apr/2023","7.79329","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"08/Apr/2023","7.79329","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"09/Apr/2023","7.79329","  34.46 ","  32.86 ","  30.02 ","  17.62 ","  115.00 ","  4.60 ","","","",""
"10/Apr/2023","7.79921","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"11/Apr/2023","7.79501","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"12/Apr/2023","7.79866","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"13/Apr/2023","7.79625","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"14/Apr/2023","7.80261","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"15/Apr/2023","7.80261","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"16/Apr/2023","7.80261","  34.99 ","  33.40 ","  30.00 ","  18.82 ","  115.00 ","  4.60 ","","","",""
"17/Apr/2023","7.80060","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"18/Apr/2023","7.79670","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"19/Apr/2023","7.79898","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"20/Apr/2023","7.79925","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"21/Apr/2023","7.79964","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"22/Apr/2023","7.79964","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"23/Apr/2023","7.79964","  35.98 ","  34.36 ","  29.78 ","  19.12 ","  115.00 ","  4.60 ","","","",""
"24/Apr/2023","7.79702","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"25/Apr/2023","7.79572","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"26/Apr/2023","7.80198","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"27/Apr/2023","7.80424","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"28/Apr/2023","7.80826","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"29/Apr/2023","7.80826","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"30/Apr/2023","7.80826","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"01/May/2023","7.80826","  35.91 ","  34.31 ","  29.32 ","  18.67 ","  115.00 ","  4.60 ","","","",""
"02/May/2023","7.80055","  35.08 ","  33.46 ","  28.43 ","  17.67 ","  115.00 ","  4.60 ","","","",""
"03/May/2023","7.80673","  35.08 ","  33.46 ","  28.43 ","  17.67 ","  115.00 ","  4.60 ","","","",""
"04/May/2023","7.80938","  35.08 ","  33.46 ","  28.43 ","  17.67 ","  115.00 ","  4.60 ","","","",""
"05/May/2023","7.80739","  35.08 ","  33.46 ","  28.43 ","  17.67 ","  115.00 ","  4.60 ","","","",""
"06/May/2023","7.80739","  35.08 ","  33.46 ","  28.43 ","  17.67 ","  115.00 ","  4.60 ","","","",""
"07/May/2023","7.80739","  35.08 ","  33.46 ","  28.43 ","  17.67 ","  115.00 ","  4.60 ","","","",""
"08/May/2023","7.80280","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"09/May/2023","7.80568","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"10/May/2023","7.80601","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"11/May/2023","7.80379","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"12/May/2023","7.80649","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"13/May/2023","7.80649","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"14/May/2023","7.80649","  34.31 ","  32.80 ","  27.68 ","  16.47 ","  115.00 ","  4.60 ","","","",""
"15/May/2023","7.80223","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"16/May/2023","7.80323","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"17/May/2023","7.80156","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"18/May/2023","7.80495","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"19/May/2023","7.80399","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"20/May/2023","7.80399","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"21/May/2023","7.80399","  33.49 ","  31.98 ","  27.02 ","  16.97 ","  115.00 ","  4.60 ","","","",""
"22/May/2023","7.80453","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"23/May/2023","7.80354","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"24/May/2023","7.80974","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"25/May/2023","7.81685","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"26/May/2023","7.82145","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"27/May/2023","7.82145","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"28/May/2023","7.82145","  33.35 ","  31.97 ","  27.01 ","  17.17 ","  115.00 ","  4.60 ","","","",""
"29/May/2023","7.82029","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"30/May/2023","7.82886","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"31/May/2023","7.83014","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"01/Jun/2023","7.83660","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"02/Jun/2023","7.83809","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"03/Jun/2023","7.83809","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"04/Jun/2023","7.83809","  33.30 ","  31.99 ","  27.00 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"05/Jun/2023","7.82959","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"06/Jun/2023","7.82919","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"07/Jun/2023","7.83743","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"08/Jun/2023","7.83755","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"09/Jun/2023","7.83852","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"10/Jun/2023","7.83852","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"11/Jun/2023","7.83852","  33.30 ","  31.97 ","  26.56 ","  16.67 ","  115.00 ","  4.60 ","","","",""
"12/Jun/2023","7.83317","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  115.00 ","  4.60 ","","","",""
"13/Jun/2023","7.83321","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  115.00 ","  4.60 ","","","",""
"14/Jun/2023","7.83379","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  115.00 ","  4.60 ","","","",""
"15/Jun/2023","7.83909","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  115.00 ","  4.60 ","","","",""
"16/Jun/2023","7.83924","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  135.00 ","  5.40 ","","","",""
"17/Jun/2023","7.83924","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  135.00 ","  5.40 ","","","",""
"18/Jun/2023","7.83924","  33.10 ","  31.78 ","  26.30 ","  17.52 ","  135.00 ","  5.40 ","","","",""
"19/Jun/2023","7.83373","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"20/Jun/2023","7.84215","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"21/Jun/2023","7.83770","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"22/Jun/2023","7.83963","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"23/Jun/2023","7.84308","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"24/Jun/2023","7.84308","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"25/Jun/2023","7.84308","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"26/Jun/2023","7.83445","  33.08 ","  31.79 ","  26.25 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"27/Jun/2023","7.84069","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"28/Jun/2023","7.84326","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"29/Jun/2023","7.84576","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"30/Jun/2023","7.84576","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"01/Jul/2023","7.84576","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"02/Jul/2023","7.84576","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"03/Jul/2023","7.84576","  34.16 ","  32.66 ","  27.00 ","  18.82 ","  135.00 ","  5.40 ","","","",""
"04/Jul/2023","7.84107","  33.52 ","  32.01 ","  26.97 ","  19.70 ","  135.00 ","  5.40 ","","","",""
"05/Jul/2023","7.84545","  33.52 ","  32.01 ","  26.97 ","  19.70 ","  135.00 ","  5.40 ","","","",""
"06/Jul/2023","7.84564","  33.52 ","  32.01 ","  26.97 ","  19.70 ","  135.00 ","  5.40 ","","","",""
"07/Jul/2023","7.84717","  33.52 ","  32.01 ","  26.97 ","  19.70 ","  135.00 ","  5.40 ","","","",""
"08/Jul/2023","7.84717","  33.52 ","  32.01 ","  26.97 ","  19.70 ","  135.00 ","  5.40 ","","","",""
"09/Jul/2023","7.84717","  33.52 ","  32.01 ","  26.97 ","  19.70 ","  135.00 ","  5.40 ","","","",""
"10/Jul/2023","7.84097","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"11/Jul/2023","7.84161","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"12/Jul/2023","7.84570","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"13/Jul/2023","7.84314","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"14/Jul/2023","7.84812","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"15/Jul/2023","7.84812","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"16/Jul/2023","7.84812","  33.51 ","  32.01 ","  26.96 ","  19.45 ","  135.00 ","  5.40 ","","","",""
"17/Jul/2023","7.84281","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"18/Jul/2023","7.84349","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"19/Jul/2023","7.84612","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"20/Jul/2023","7.84814","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"21/Jul/2023","7.84913","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"22/Jul/2023","7.84913","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"23/Jul/2023","7.84913","  33.78 ","  32.28 ","  27.47 ","  19.20 ","  135.00 ","  5.40 ","","","",""
"24/Jul/2023","7.84918","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"25/Jul/2023","7.84857","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"26/Jul/2023","7.85244","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"27/Jul/2023","7.86393","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"28/Jul/2023","7.86955","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"29/Jul/2023","7.86955","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"30/Jul/2023","7.86955","  34.78 ","  33.28 ","  28.47 ","  19.44 ","  135.00 ","  5.40 ","","","",""
"31/Jul/2023","7.86893","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"01/Aug/2023","7.86466","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"02/Aug/2023","7.86984","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"03/Aug/2023","7.86853","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"04/Aug/2023","7.86956","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"05/Aug/2023","7.86956","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"06/Aug/2023","7.86956","  36.28 ","  34.77 ","  29.68 ","  20.54 ","  135.00 ","  5.40 ","","","",""
"07/Aug/2023","7.86202","  37.47 ","  35.97 ","  30.97 ","  19.54 ","  135.00 ","  5.40 ","","","",""
"08/Aug/2023","7.86093","  37.47 ","  35.97 ","  30.97 ","  19.54 ","  135.00 ","  5.40 ","","","",""
"09/Aug/2023","7.86111","  37.47 ","  35.97 ","  30.97 ","  19.54 ","  135.00 ","  5.40 ","","","",""
"10/Aug/2023","7.86178","  37.47 ","  35.97 ","  30.97 ","  19.54 ","  135.00 ","  5.40 ","","","",""
